Node_ID,Recommendation_ID,Action_Type,Estimated_Savings_kWh,Estimated_Cost_Savings_USD,Implementation_Difficulty
Node_53,Rec_1734,Optimize Routing,389.78851950361485,13697.572022543349,Medium
Node_71,Rec_1735,Switch Energy Source,811.9213640778645,4807.383537877292,Low
Node_140,Rec_1736,Upgrade Equipment,1230.3891181919907,849.6174321215968,Low
Node_202,Rec_1737,Optimize Routing,193.46828299917644,5166.77563105713,Low
Node_190,Rec_1738,Switch Energy Source,381.80166905148695,13462.52086972547,Low
Node_100,Rec_1739,Optimize Routing,613.4223148248548,178.93055455613825,Low
Node_235,Rec_1740,Implement Load Balancing,464.14349272886005,9113.98308204151,High
Node_125,Rec_1741,Switch Energy Source,986.4992218493261,12810.892805055579,Low
Node_50,Rec_1742,Optimize Routing,502.97934865581226,9270.977154629922,High
Node_99,Rec_1743,Upgrade Equipment,1084.6438161608482,8513.65439553357,Low
Node_72,Rec_1744,Implement Load Balancing,1476.1035817822922,3538.4446749087483,Low
Node_46,Rec_1745,Optimize Routing,1195.8548934417604,4539.40633094533,High
Node_200,Rec_1746,Switch Energy Source,918.0214915384515,3664.932324639516,Low
Node_223,Rec_1747,Implement Load Balancing,1484.506395475099,12157.276503319168,Medium
Node_133,Rec_1748,Upgrade Equipment,897.7209231405209,1953.0071463299062,High
Node_53,Rec_1749,Upgrade Equipment,113.22187812092228,4098.785458948829,Medium
Node_159,Rec_1750,Optimize Routing,1298.8862904935736,5993.764101832989,Low
Node_161,Rec_1751,Optimize Routing,158.24643105635997,2991.823535890027,High
Node_109,Rec_1752,Upgrade Equipment,604.0949954954717,1301.1919501542613,Low
Node_131,Rec_1753,Switch Energy Source,121.11264323073517,12229.46016311817,High
Node_272,Rec_1754,Optimize Routing,249.96354684213438,14927.954205738428,Medium
Node_273,Rec_1755,Implement Load Balancing,1451.0336701930662,11107.809347835073,Low
Node_174,Rec_1756,Switch Energy Source,53.38958497632085,10743.215320559006,Low
Node_175,Rec_1757,Implement Load Balancing,376.0865772335945,3997.983477408722,Low
Node_247,Rec_1758,Switch Energy Source,1300.3078399063306,3006.307963413484,Low
Node_213,Rec_1759,Optimize Routing,407.50288679735166,12436.55936443049,Low
Node_151,Rec_1760,Switch Energy Source,221.8001691701275,1305.603294679739,Low
Node_287,Rec_1761,Implement Load Balancing,764.2072426900639,11311.508012663355,Medium
Node_63,Rec_1762,Switch Energy Source,465.85179535461305,5150.443342615339,High
Node_161,Rec_1763,Implement Load Balancing,346.3289462601439,7281.012848261435,Low
Node_175,Rec_1764,Implement Load Balancing,261.87948080116735,4723.698711606677,Low
Node_127,Rec_1765,Switch Energy Source,259.1621230194687,6208.666329596638,Low
Node_115,Rec_1766,Optimize Routing,692.8511351999819,14100.723058227937,Low
Node_35,Rec_1767,Optimize Routing,70.92051930071935,6813.311855008672,Low
Node_53,Rec_1768,Optimize Routing,464.071145654913,11774.414678879084,Medium
Node_160,Rec_1769,Switch Energy Source,1105.8265994915937,14582.640058560753,High
Node_101,Rec_1770,Implement Load Balancing,563.2964578684908,1456.2271902137927,Medium
Node_16,Rec_1771,Implement Load Balancing,992.2431484365015,1363.0519012222524,Medium
Node_72,Rec_1772,Switch Energy Source,1268.5306069890746,445.3149179113624,Low
Node_262,Rec_1773,Switch Energy Source,751.648689858177,14414.772551448703,Medium
Node_272,Rec_1774,Optimize Routing,965.8106646485674,7452.331804374119,Medium
Node_73,Rec_1775,Switch Energy Source,1199.556387186678,407.5013874290048,High
Node_18,Rec_1776,Implement Load Balancing,532.8162417242665,11332.960887397288,Medium
Node_117,Rec_1777,Switch Energy Source,99.52443745539588,4965.181899870887,Low
Node_187,Rec_1778,Upgrade Equipment,807.6657991602319,12410.664757191114,High
Node_278,Rec_1779,Implement Load Balancing,459.6983533976897,5927.703210395107,Low
Node_143,Rec_1780,Optimize Routing,90.56047004254572,343.1700219288406,Medium
Node_3,Rec_1781,Optimize Routing,1022.5918024426855,189.43136444990955,Low
Node_282,Rec_1782,Switch Energy Source,482.5410172341024,11414.202240039403,High
Node_119,Rec_1783,Switch Energy Source,308.10437025793897,9249.984083030573,Low
Node_163,Rec_1784,Upgrade Equipment,84.34058840670176,8330.416038341811,Low
Node_123,Rec_1785,Switch Energy Source,457.9779889969318,4961.985625933564,Medium
Node_54,Rec_1786,Implement Load Balancing,921.6011845698818,6020.194707531068,Medium
Node_184,Rec_1787,Optimize Routing,867.7442234622922,7323.2039405377145,High
Node_278,Rec_1788,Implement Load Balancing,1414.328558552851,12530.138854507557,High
Node_251,Rec_1789,Optimize Routing,1488.5414183102348,4058.210587651404,Low
Node_202,Rec_1790,Optimize Routing,742.7001716173492,7635.392896500883,Low
Node_159,Rec_1791,Optimize Routing,51.69051421802518,2305.547473915688,Medium
Node_180,Rec_1792,Implement Load Balancing,879.1708291498989,12068.604249837235,Medium
Node_150,Rec_1793,Switch Energy Source,1450.7041930810171,5272.835346633,Medium
Node_195,Rec_1794,Switch Energy Source,1220.757977523692,12502.133466271642,Medium
Node_254,Rec_1795,Switch Energy Source,696.3572255902293,777.9383196339078,Low
Node_278,Rec_1796,Implement Load Balancing,741.7162038690803,5174.67775270792,Low
Node_143,Rec_1797,Upgrade Equipment,1456.0945786523675,13620.190314623187,High
Node_294,Rec_1798,Switch Energy Source,1206.4333495024384,2300.2172209423934,High
Node_239,Rec_1799,Implement Load Balancing,1298.7163940196765,391.2110606098521,Low
Node_91,Rec_1800,Implement Load Balancing,657.7979222427197,8368.325833627974,Medium
